"","sp","wp","wnp","snp","ds","dm","dl","ss","sm","sl","subclass","port","proto","class"
"8237",0,0,0.0666666666666667,0.333333333333333,0,0.133333333333333,0.4,0,0.4,0.133333333333333,"From-Normal-Grill",80,"tcp","Normal"
"1370",0,0.032258064516129,0.258064516129032,0.161290322580645,0,0.516129032258065,0,0.516129032258065,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3155",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"491",0,0,0,0,0,0.4,0,0,0,0.4,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"1700",0,0,0.411764705882353,0,0,0.529411764705882,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6457",0,0.0666666666666667,0.133333333333333,0.2,0,0,0.533333333333333,0,0.533333333333333,0,"From-Normal-Stribrek",80,"tcp","Normal"
"2540",0.0666666666666667,0,0.2,0.133333333333333,0.533333333333333,0,0,0.533333333333333,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6621",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",80,"tcp","Normal"
"7747",0,0,0,0,0,0,0.5,0,0,0.5,"From-Normal-Grill",80,"tcp","Normal"
"814",0,0,0,0.3,0,0,0.5,0,0,0.5,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6849",0.0689655172413793,0.0689655172413793,0.103448275862069,0.206896551724138,0,0,0.517241379310345,0,0.0689655172413793,0.448275862068966,"From-Normal-Stribrek",80,"tcp","Normal"
"400",0.0163934426229508,0,0.0491803278688525,0.409836065573771,0,0.508196721311475,0,0,0,0.508196721311475,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"3333",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6473",0,0.0606060606060606,0.0303030303030303,0.363636363636364,0,0,0.515151515151515,0,0.181818181818182,0.333333333333333,"From-Normal-Jist",80,"tcp","Normal"
"3913",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2552",0,0,0.2,0,0,0.6,0,0.2,0.4,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7886",0,0,0,0.0188679245283019,0,0.0188679245283019,0.0377358490566038,0,0.0377358490566038,0.0188679245283019,"From-Normal-Stribrek",80,"tcp","Normal"
"1189",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4751",0.0526315789473684,0,0,0.368421052631579,0,0.0526315789473684,0.473684210526316,0,0.473684210526316,0.0526315789473684,"From-Normal-Stribrek",80,"tcp","Normal"
"8894",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0.454545454545455,0.0909090909090909,"From-Normal-Grill",80,"tcp","Normal"
"5495",0.363636363636364,0.0303030303030303,0.0606060606060606,0,0,0,0.515151515151515,0,0.0303030303030303,0.484848484848485,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"1956",0,0,0.272727272727273,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4721",0,0.0188679245283019,0.188679245283019,0.264150943396226,0,0.0377358490566038,0.471698113207547,0,0.132075471698113,0.377358490566038,"From-Normal-Stribrek",80,"tcp","Normal"
"3771",0,0,0.2,0,0,0.4,0.2,0.2,0.2,0.2,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4765",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Stribrek",80,"tcp","Normal"
"6957",0,0.04,0.08,0.32,0.08,0.04,0.4,0,0.4,0.12,"From-Normal-Grill",80,"tcp","Normal"
"7361",0,0,0,0.032258064516129,0.0967741935483871,0,0,0.0967741935483871,0,0,"From-Normal-Grill",54728,"icmp","Normal"
"3902",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"8420",0.0204081632653061,0,0.122448979591837,0.326530612244898,0,0,0.510204081632653,0,0,0.510204081632653,"From-Normal-Jist",443,"tcp","Normal"
"2766",0,0.0666666666666667,0.133333333333333,0.2,0,0.2,0.333333333333333,0,0,0.533333333333333,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3300",0.2,0,0,0,0,0.6,0,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"1902",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8137",0,0.0769230769230769,0.153846153846154,0.153846153846154,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Jist",443,"tcp","Normal"
"3808",0.00869565217391304,0.0608695652173913,0.260869565217391,0.156521739130435,0.0782608695652174,0.417391304347826,0.00869565217391304,0.504347826086956,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7800",0.0666666666666667,0.0666666666666667,0,0.266666666666667,0.266666666666667,0,0.266666666666667,0,0.2,0.333333333333333,"From-Normal-Jist",80,"tcp","Normal"
"4094",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3544",0,0,0.181818181818182,0.181818181818182,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1790",0,0,0.2,0.2,0,0.533333333333333,0,0.133333333333333,0,0.4,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"2828",0,0,0,0.2,0,0.6,0,0.2,0.4,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4007",0.0476190476190476,0.0476190476190476,0.19047619047619,0.142857142857143,0.428571428571429,0.0952380952380952,0,0.523809523809524,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3617",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2933",0,0,0,0.285714285714286,0.142857142857143,0.428571428571429,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8889",0.0212765957446809,0.0425531914893617,0.127659574468085,0.276595744680851,0,0,0.51063829787234,0,0.0212765957446809,0.48936170212766,"From-Normal-Grill",80,"tcp","Normal"
"2170",0,0,0.333333333333333,0,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"725",0,0,0,0,0.25,0.25,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2548",0,0.142857142857143,0.142857142857143,0,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8050",0,0.0434782608695652,0.0434782608695652,0.347826086956522,0.0434782608695652,0.0434782608695652,0.434782608695652,0,0.130434782608696,0.391304347826087,"From-Normal-Grill",80,"tcp","Normal"
"1056",0,0.0769230769230769,0.153846153846154,0.153846153846154,0.153846153846154,0.384615384615385,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8365",0.363636363636364,0,0,0,0,0,0.545454545454545,0,0,0.545454545454545,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"5006",0,0,0,0.285714285714286,0,0.428571428571429,0.142857142857143,0,0,0.571428571428571,"From-Normal-Stribrek",443,"tcp","Normal"
"5551",0.0256410256410256,0.128205128205128,0.307692307692308,0,0.0769230769230769,0.435897435897436,0,0,0,0.512820512820513,"From-Normal-Grill",80,"tcp","Normal"
"1227",0,0,0,0.25,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6521",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Jist",443,"tcp","Normal"
"3911",0,0.2,0,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3477",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7719",0,0,0,0,0,0.5,0,0,0,0.5,"From-Normal-Grill",80,"tcp","Normal"
"675",0,0.0769230769230769,0.230769230769231,0.0769230769230769,0,0.384615384615385,0.153846153846154,0.384615384615385,0.153846153846154,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6942",0,0,0,0.411764705882353,0,0,0.529411764705882,0,0,0.529411764705882,"From-Normal-Jist",443,"tcp","Normal"
"4403",0,0,0.142857142857143,0.142857142857143,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2851",0,0,0.219512195121951,0.24390243902439,0.0975609756097561,0.414634146341463,0,0.51219512195122,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4331",0,0.0526315789473684,0.210526315789474,0.157894736842105,0,0.526315789473684,0,0,0,0.526315789473684,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"547",0,0,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0.166666666666667,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"3655",0,0,0.2,0,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4079",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8051",0.0666666666666667,0.0666666666666667,0,0.266666666666667,0.266666666666667,0,0.266666666666667,0,0.2,0.333333333333333,"From-Normal-Jist",80,"tcp","Normal"
"181",0,0.0689655172413793,0.172413793103448,0.206896551724138,0,0.0689655172413793,0.448275862068966,0,0,0.517241379310345,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"580",0,0,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0.454545454545455,0,0.181818181818182,0.363636363636364,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"5425",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0.428571428571429,0.142857142857143,"From-Normal-Grill",80,"tcp","Normal"
"7660",0,0.0476190476190476,0.142857142857143,0.238095238095238,0,0.476190476190476,0.0476190476190476,0,0,0.523809523809524,"From-Normal-Jist",80,"tcp","Normal"
"3654",0,0.142857142857143,0,0.142857142857143,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1869",0,0.0545454545454545,0.218181818181818,0.2,0,0.509090909090909,0,0.509090909090909,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5105",0,0,0,0.333333333333333,0,0.555555555555556,0,0,0,0.555555555555556,"From-Normal-Jist",80,"tcp","Normal"
"3259",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"5102",0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.142857142857143,0,0,0,0.571428571428571,"From-Normal-Jist",80,"tcp","Normal"
"1824",0.0317460317460317,0.0158730158730159,0.19047619047619,0.238095238095238,0.0476190476190476,0.46031746031746,0,0.507936507936508,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2632",0,0.0666666666666667,0.133333333333333,0.2,0.533333333333333,0,0,0.533333333333333,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4143",0,0,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"5120",0,0.19047619047619,0.0476190476190476,0.19047619047619,0,0.0476190476190476,0.476190476190476,0,0,0.523809523809524,"From-Normal-Jist",443,"tcp","Normal"
"5798",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"3084",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2113",0,0,0,0.333333333333333,0.444444444444444,0.111111111111111,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3801",0,0,0.230769230769231,0.153846153846154,0.538461538461538,0,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"317",0,0,0.307692307692308,0.0769230769230769,0,0.538461538461538,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4377",0,0,0,0,0.25,0.25,0,0,0.25,0.25,"From-Botnet-TCP-HTTP-Google-Net-Established",80,"tcp","Botnet"
"2927",0,0,0.204081632653061,0.26530612244898,0.285714285714286,0.224489795918367,0,0.510204081632653,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2244",0,0,0.117647058823529,0.352941176470588,0.254901960784314,0.0392156862745098,0.215686274509804,0.0196078431372549,0,0.490196078431373,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"7717",0,0,0.0909090909090909,0.272727272727273,0,0,0.545454545454545,0,0.363636363636364,0.181818181818182,"From-Normal-Stribrek",80,"tcp","Normal"
"7597",0,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Jist",993,"tcp","Normal"
"6787",0.285714285714286,0,0,0,0,0,0.571428571428571,0,0,0.571428571428571,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"5912",0,0,0.117647058823529,0.294117647058824,0,0,0.529411764705882,0,0.176470588235294,0.352941176470588,"From-Normal-Jist",80,"tcp","Normal"
"5547",0,0,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0,0,0,0.555555555555556,"From-Normal-Grill",80,"tcp","Normal"
"8615",0.285714285714286,0,0,0,0,0,0.571428571428571,0,0.571428571428571,0,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"3572",0,0,0.0952380952380952,0.333333333333333,0,0.380952380952381,0.142857142857143,0,0,0.523809523809524,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"5409",0,0,0.2,0,0,0,0.6,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"4646",0,0,0.0454545454545455,0.363636363636364,0.136363636363636,0,0.363636363636364,0,0.0454545454545455,0.454545454545455,"From-Normal-Stribrek",80,"tcp","Normal"
"6984",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0.545454545454545,0,"From-Normal-Grill",80,"tcp","Normal"
"1036",0.0481927710843374,0.0240963855421687,0.132530120481928,0.27710843373494,0.0843373493975904,0.421686746987952,0,0.506024096385542,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8336",0.02,0,0,0,0,0.06,0,0,0,0.06,"From-Normal-Grill",80,"tcp","Normal"
"4649",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Stribrek",443,"tcp","Normal"
"2950",0.032258064516129,0.032258064516129,0.193548387096774,0.193548387096774,0.032258064516129,0.483870967741935,0,0,0,0.516129032258065,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"3265",0,0,0.2,0,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2436",0,0.0769230769230769,0.307692307692308,0,0,0.538461538461538,0,0,0,0.538461538461538,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"7326",0,0.142857142857143,0.142857142857143,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Grill",443,"tcp","Normal"
"653",0,0,0.2,0,0,0.2,0.4,0.2,0.4,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2894",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5464",0.142857142857143,0,0,0.142857142857143,0,0.571428571428571,0,0,0,0.571428571428571,"From-Normal-Stribrek",443,"tcp","Normal"
"447",0,0,0.0769230769230769,0.307692307692308,0,0.384615384615385,0.153846153846154,0.384615384615385,0.153846153846154,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1134",0,0,0.2,0,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2021",0,0,0.294117647058824,0.117647058823529,0.0588235294117647,0.470588235294118,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2770",0,0,0.272727272727273,0.0909090909090909,0,0.181818181818182,0.363636363636364,0,0,0.545454545454545,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"442",0,0,0,0.166666666666667,0,0.5,0,0.166666666666667,0.333333333333333,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"8834",0,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"4031",0.0408163265306122,0,0.408163265306122,0.0204081632653061,0,0,0.510204081632653,0,0,0.510204081632653,"From-Botnet-TCP-Attempt",80,"tcp","Botnet"
"5863",0.00909090909090909,0.0363636363636364,0.1,0.336363636363636,0,0,0.5,0,0.4,0.1,"From-Normal-Jist",80,"tcp","Normal"
"3403",0,0.0606060606060606,0.242424242424242,0.151515151515152,0,0.515151515151515,0,0.515151515151515,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3034",0,0,0.210526315789474,0.210526315789474,0.105263157894737,0.421052631578947,0,0.526315789473684,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3152",0,0.142857142857143,0.142857142857143,0,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8319",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0.142857142857143,0.428571428571429,"From-Normal-Grill",80,"tcp","Normal"
"6816",0.260869565217391,0,0.0869565217391304,0.0869565217391304,0,0.478260869565217,0.0434782608695652,0,0.0434782608695652,0.478260869565217,"From-Normal-Jist",80,"tcp","Normal"
"1015",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",22,"tcp","Botnet"
"4716",0,0.0666666666666667,0.2,0.2,0,0,0.511111111111111,0,0.0222222222222222,0.488888888888889,"From-Normal-Stribrek",80,"tcp","Normal"
"633",0,0,0.222222222222222,0.111111111111111,0.333333333333333,0,0.222222222222222,0.222222222222222,0.333333333333333,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"5050",0.00943396226415094,0.00943396226415094,0.0283018867924528,0.169811320754717,0.150943396226415,0.0754716981132075,0.00943396226415094,0.150943396226415,0.0849056603773585,0,"From-Normal-MatLab-Server",53,"udp","Normal"
"5137",0,0,0,0.333333333333333,0,0,0.466666666666667,0,0.0666666666666667,0.4,"From-Normal-Jist",443,"tcp","Normal"
"8882",0,0.130434782608696,0.130434782608696,0.173913043478261,0,0.304347826086957,0.217391304347826,0,0.0434782608695652,0.478260869565217,"From-Normal-Stribrek",80,"tcp","Normal"
"7264",0,0,0,0.2,0,0,0.6,0,0.6,0,"From-Normal-Stribrek",80,"tcp","Normal"
"2038",0,0,0.111111111111111,0.222222222222222,0.333333333333333,0.222222222222222,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7155",0.0201680672268908,0.034733893557423,0.146218487394958,0.298039215686275,0.452100840336134,0.0448179271708683,0.00336134453781513,0.333333333333333,0.166946778711485,0,"From-Normal-Grill",53,"udp","Normal"
"6550",0,0,0,0,0,0,0.4,0,0,0.4,"From-Normal-Grill",443,"tcp","Normal"
"7043",0,0,0.111111111111111,0.222222222222222,0.555555555555556,0,0,0,0,0.555555555555556,"From-Normal-Jist",80,"tcp","Normal"
"6430",0,0,0.133333333333333,0.266666666666667,0,0.466666666666667,0.0666666666666667,0,0.0666666666666667,0.466666666666667,"From-Normal-Stribrek",80,"tcp","Normal"
"1637",0,0,0.111111111111111,0.222222222222222,0.555555555555556,0,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4791",0,0,0.117647058823529,0.294117647058824,0.0588235294117647,0,0.470588235294118,0,0.235294117647059,0.294117647058824,"From-Normal-Stribrek",80,"tcp","Normal"
"649",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"5715",0.08,0.04,0.12,0.2,0,0,0.52,0,0.24,0.28,"From-Normal-Stribrek",80,"tcp","Normal"
"4333",0,0.0952380952380952,0.0952380952380952,0.238095238095238,0,0.523809523809524,0,0,0,0.523809523809524,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"178",0.0487804878048781,0,0.24390243902439,0.170731707317073,0,0.268292682926829,0.24390243902439,0,0,0.51219512195122,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"5966",0.0434782608695652,0,0.0434782608695652,0.347826086956522,0,0,0.521739130434783,0,0,0.521739130434783,"From-Normal-Jist",443,"tcp","Normal"
"3308",0.0158730158730159,0.142857142857143,0.285714285714286,0.0317460317460317,0,0.507936507936508,0,0,0,0.507936507936508,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"1998",0.0731707317073171,0.024390243902439,0.195121951219512,0.170731707317073,0,0.51219512195122,0,0.51219512195122,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5961",0,0,0.0588235294117647,0.352941176470588,0,0,0.529411764705882,0,0,0.529411764705882,"From-Normal-Jist",443,"tcp","Normal"
"3353",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8880",0,0,0.181818181818182,0.181818181818182,0,0,0.545454545454545,0,0.545454545454545,0,"From-Normal-Stribrek",80,"tcp","Normal"
"5164",0,0.0740740740740741,0.037037037037037,0.333333333333333,0.111111111111111,0,0.407407407407407,0,0,0.518518518518518,"From-Normal-Jist",443,"tcp","Normal"
"6231",0,0.111111111111111,0.222222222222222,0,0,0,0.555555555555556,0,0,0.555555555555556,"From-Normal-Grill",443,"tcp","Normal"
"3962",0.0512820512820513,0.0769230769230769,0.307692307692308,0.0256410256410256,0,0.512820512820513,0,0.512820512820513,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4737",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Stribrek",80,"tcp","Normal"
"4453",0,0.0666666666666667,0.133333333333333,0.2,0,0.533333333333333,0,0,0.266666666666667,0.266666666666667,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"6874",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",80,"tcp","Normal"
"6686",0.0540942928039702,0.0401985111662531,0.288833746898263,0.116129032258065,0.49181141439206,0.0054590570719603,0.00297766749379653,0,0.500248138957816,0,"From-Normal-Stribrek",80,"tcp","Normal"
"7295",0,0.08,0.08,0.28,0,0.08,0.44,0,0.12,0.4,"From-Normal-Stribrek",80,"tcp","Normal"
"4659",0,0,0,0.2,0,0.6,0,0,0,0.6,"From-Normal-Stribrek",443,"tcp","Normal"
"4384",0.0588235294117647,0,0.352941176470588,0,0.235294117647059,0.294117647058824,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1851",0,0,0.255813953488372,0.209302325581395,0.325581395348837,0.186046511627907,0,0.511627906976744,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"376",0,0,0,0,0,0.4,0,0.4,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2331",0,0,0.142857142857143,0.142857142857143,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4896",0,0,0,0.384615384615385,0,0,0.538461538461538,0,0.461538461538462,0.0769230769230769,"From-Normal-Grill",80,"tcp","Normal"
"6542",0,0,0.0909090909090909,0.272727272727273,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Stribrek",80,"tcp","Normal"
"1369",0,0.2,0,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"8666",0,0.0769230769230769,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.230769230769231,0,0.230769230769231,0.307692307692308,"From-Normal-Grill",80,"tcp","Normal"
"8530",0,0,0.2,0,0,0,0.6,0,0.6,0,"From-Normal-Jist",80,"tcp","Normal"
"2147",0,0.0701754385964912,0.175438596491228,0.228070175438596,0,0.508771929824561,0,0,0,0.508771929824561,"From-Botnet-TCP-Established-SSL-To-Microsoft",443,"tcp","Botnet"
"1759",0,0,0,0.2,0,0.6,0,0,0,0.6,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"7357",0,0,0.142857142857143,0.142857142857143,0,0.285714285714286,0.285714285714286,0,0,0.571428571428571,"From-Normal-Stribrek",1,"tcp","Normal"
"1217",0,0,0,0.166666666666667,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1454",0.142857142857143,0,0,0.142857142857143,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3980",0,0.105263157894737,0.210526315789474,0.105263157894737,0.421052631578947,0.105263157894737,0,0.526315789473684,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7026",0,0,0.181818181818182,0.181818181818182,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"1731",0,0,0.142857142857143,0.142857142857143,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4281",0,0.0344827586206897,0.241379310344828,0.172413793103448,0.0344827586206897,0.482758620689655,0,0.0344827586206897,0,0.482758620689655,"From-Botnet-TCP-Established-HTTP-Ad-yieldmanager",80,"tcp","Botnet"
"5468",0,0,0,0.2,0,0.2,0.4,0,0,0.6,"Normal-HTTP-windowsupdate",80,"tcp","Normal"
"4231",0,0.0588235294117647,0.176470588235294,0.176470588235294,0.529411764705882,0,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4890",0,0,0.157894736842105,0.263157894736842,0,0,0.526315789473684,0,0.315789473684211,0.210526315789474,"From-Normal-Grill",80,"tcp","Normal"
"5013",0,0,0,0.0188679245283019,0,0.0188679245283019,0.0377358490566038,0,0.0377358490566038,0.0188679245283019,"From-Normal-Stribrek",80,"tcp","Normal"
"6069",0,0.176470588235294,0,0.235294117647059,0,0.411764705882353,0.117647058823529,0,0,0.529411764705882,"From-Normal-Grill",80,"tcp","Normal"
"599",0,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.5,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"7570",0.0344827586206897,0,0.103448275862069,0.310344827586207,0,0,0.517241379310345,0,0.448275862068966,0.0689655172413793,"From-Normal-Grill",80,"tcp","Normal"
"6529",0.0434782608695652,0.0434782608695652,0.260869565217391,0.0869565217391304,0,0,0.521739130434783,0,0.0434782608695652,0.478260869565217,"To-Normal-UDP-NTP-server",123,"udp","Normal"
