"","sp","wp","wnp","snp","ds","dm","dl","ss","sm","sl","subclass","port","proto","class"
"4229",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5591",0,0,0.181818181818182,0,0,0,0.363636363636364,0,0,0.363636363636364,"From-Normal-Stribrek",80,"tcp","Normal"
"2877",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2066",0,0.0769230769230769,0.282051282051282,0.102564102564103,0.461538461538462,0.0512820512820513,0,0.512820512820513,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"616",0,0,0.2,0,0.4,0,0.2,0.2,0.4,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"3400",0.111111111111111,0,0,0.222222222222222,0.555555555555556,0,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7437",0,0.0526315789473684,0.105263157894737,0.263157894736842,0,0.105263157894737,0.421052631578947,0,0.105263157894737,0.421052631578947,"From-Normal-Grill",80,"tcp","Normal"
"5827",0,0.111111111111111,0.222222222222222,0,0,0.333333333333333,0.222222222222222,0,0,0.555555555555556,"From-Normal-Jist",8950,"tcp","Normal"
"788",0.272727272727273,0,0,0.0909090909090909,0,0.272727272727273,0.272727272727273,0,0.272727272727273,0.272727272727273,"From-Botnet-TCP-Established-Custom-Encryption",7212,"tcp","Botnet"
"4914",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"3445",0,0,0.285714285714286,0,0,0.428571428571429,0.142857142857143,0,0,0.571428571428571,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3515",0,0,0,0.363636363636364,0,0.545454545454545,0,0,0,0.545454545454545,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"272",0,0,0,0,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2086",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3725",0,0,0,0.363636363636364,0.545454545454545,0,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4134",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"8277",0,0,0,0.333333333333333,0,0.333333333333333,0.222222222222222,0,0.111111111111111,0.444444444444444,"From-Normal-Grill",80,"tcp","Normal"
"2505",0,0,0.153846153846154,0.230769230769231,0.384615384615385,0.153846153846154,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8568",0.0476190476190476,0.0952380952380952,0.0952380952380952,0.19047619047619,0,0,0.523809523809524,0,0.476190476190476,0.0476190476190476,"From-Normal-Jist",80,"tcp","Normal"
"3129",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"8743",0.0909090909090909,0,0,0.272727272727273,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"7444",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",443,"tcp","Normal"
"439",0,0.0454545454545455,0.0454545454545455,0.318181818181818,0,0.454545454545455,0.0454545454545455,0.5,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"968",0,0,0.181818181818182,0.181818181818182,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4268",0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7634",0,0,0.153846153846154,0.230769230769231,0,0,0.538461538461538,0,0.230769230769231,0.307692307692308,"From-Normal-Grill",80,"tcp","Normal"
"8046",0,0,0.166666666666667,0,0,0,0.5,0,0,0.5,"From-Normal-Stribrek",443,"tcp","Normal"
"4881",0.0285714285714286,0,0.114285714285714,0.314285714285714,0.257142857142857,0.2,0.0571428571428571,0,0,0.514285714285714,"From-Normal-Grill",443,"tcp","Normal"
"4749",0,0.130434782608696,0.130434782608696,0.173913043478261,0,0.304347826086957,0.217391304347826,0,0.0434782608695652,0.478260869565217,"From-Normal-Stribrek",80,"tcp","Normal"
"1649",0,0.142857142857143,0,0.142857142857143,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6324",0.0222134073780246,0.0487901626338754,0.14081713605712,0.28758429194764,0.466481554938516,0.0234034113447045,0.0103133677112257,0.325664418881396,0.17453391511305,0,"From-Normal-Jist",53,"udp","Normal"
"635",0,0,0.2,0,0,0.2,0.4,0,0.4,0.2,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"1266",0,0,0.2,0,0,0.6,0,0.2,0.2,0.2,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1543",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3640",0.0133333333333333,0.0266666666666667,0.226666666666667,0.213333333333333,0.106666666666667,0.4,0,0.506666666666667,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5418",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"4067",0,0.0232558139534884,0.27906976744186,0.162790697674419,0.0232558139534884,0.488372093023256,0,0.511627906976744,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1183",0,0,0.25,0,0,0.5,0,0,0.5,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7944",0,0,0,0.2,0,0,0.6,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"5359",0,0.148148148148148,0.148148148148148,0.148148148148148,0,0,0.518518518518518,0,0.222222222222222,0.296296296296296,"From-Normal-Stribrek",80,"tcp","Normal"
"5203",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Jist",443,"tcp","Normal"
"969",0,0,0.222222222222222,0.222222222222222,0,0.518518518518518,0,0.518518518518518,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3569",0.0204081632653061,0.0408163265306122,0.285714285714286,0.122448979591837,0,0.510204081632653,0,0.510204081632653,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5782",0,0.0909090909090909,0,0.272727272727273,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"7618",0,0,0.166666666666667,0.222222222222222,0,0,0.5,0,0.277777777777778,0.222222222222222,"From-Normal-Jist",80,"tcp","Normal"
"1638",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3310",0.0606060606060606,0.121212121212121,0.272727272727273,0,0,0.515151515151515,0,0,0,0.515151515151515,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"4770",0.307692307692308,0,0.0769230769230769,0,0,0,0.538461538461538,0,0.0769230769230769,0.461538461538462,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"830",0,0,0,0,0.25,0.25,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7997",0.001998001998002,0.004995004995005,0.0392940392940393,0.453213453213453,0.494505494505495,0.00333000333000333,0.00233100233100233,0.264069264069264,0.236097236097236,0,"From-Normal-CVUT-WebServer",53,"udp","Normal"
"4547",0,0,0,0.375,0,0,0.5,0,0.125,0.375,"From-Normal-Grill",80,"tcp","Normal"
"7716",0.0702947845804989,0.158730158730159,0.19047619047619,0.0770975056689342,0.0249433106575964,0.473922902494331,0.00226757369614512,0,0,0.501133786848073,"From-Normal-Stribrek",80,"tcp","Normal"
"6779",0,0.0588235294117647,0.0588235294117647,0.294117647058824,0.352941176470588,0.176470588235294,0,0,0,0.529411764705882,"From-Normal-Grill",80,"tcp","Normal"
"3280",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5888",0.0476190476190476,0.0476190476190476,0.0952380952380952,0.238095238095238,0,0,0.523809523809524,0,0.476190476190476,0.0476190476190476,"From-Normal-Jist",80,"tcp","Normal"
"752",0,0.102564102564103,0.179487179487179,0.179487179487179,0,0.512820512820513,0,0.512820512820513,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1951",0,0,0.2,0,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2848",0,0.0476190476190476,0.333333333333333,0.0476190476190476,0,0.523809523809524,0,0.523809523809524,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4191",0,0.111111111111111,0.222222222222222,0,0.444444444444444,0.111111111111111,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5317",0,0.0222222222222222,0.2,0.244444444444444,0.0222222222222222,0.0222222222222222,0.466666666666667,0,0.311111111111111,0.2,"From-Normal-Stribrek",80,"tcp","Normal"
"8219",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Grill",443,"tcp","Normal"
"1985",0,0,0.285714285714286,0,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1719",0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8926",0,0.0857142857142857,0.171428571428571,0.2,0.171428571428571,0.2,0.142857142857143,0,0.142857142857143,0.371428571428571,"From-Normal-Grill",80,"tcp","Normal"
"5664",0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0,0.428571428571429,0.142857142857143,"From-Normal-Grill",80,"tcp","Normal"
"3952",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7251",0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0.428571428571429,0,0.428571428571429,0.142857142857143,"From-Normal-Jist",80,"tcp","Normal"
"8240",0.0909090909090909,0.0909090909090909,0.0303030303030303,0.242424242424242,0.0303030303030303,0.0303030303030303,0.454545454545455,0,0.151515151515152,0.363636363636364,"From-Normal-Grill",80,"tcp","Normal"
"4824",0.0476190476190476,0,0.380952380952381,0,0.523809523809524,0,0,0,0.523809523809524,0,"From-Normal-Stribrek",80,"tcp","Normal"
"6722",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"4302",0,0,0.148148148148148,0.296296296296296,0,0.518518518518518,0,0,0,0.518518518518518,"From-Botnet-TCP-CC-Plain-HTTP-Encrypted-Data",888,"tcp","Botnet"
"7551",0,0.114285714285714,0.342857142857143,0,0,0.514285714285714,0,0,0,0.514285714285714,"From-Normal-Grill",443,"tcp","Normal"
"6956",0.0740740740740741,0,0.037037037037037,0.333333333333333,0.037037037037037,0.222222222222222,0.259259259259259,0,0.222222222222222,0.296296296296296,"From-Normal-Grill",80,"tcp","Normal"
"8841",0,0.0526315789473684,0.210526315789474,0.157894736842105,0.473684210526316,0.0526315789473684,0,0,0,0.526315789473684,"From-Normal-Grill",80,"tcp","Normal"
"8582",0,0,0,0.166666666666667,0,0,0.5,0,0,0.5,"From-Normal-Grill",443,"tcp","Normal"
"4532",0,0,0.0740740740740741,0.37037037037037,0.037037037037037,0.333333333333333,0.148148148148148,0,0.037037037037037,0.481481481481481,"From-Normal-Jist",80,"tcp","Normal"
"3814",0,0.0909090909090909,0.254545454545455,0.127272727272727,0.0545454545454545,0.454545454545455,0,0.509090909090909,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8600",0.307692307692308,0,0.0769230769230769,0,0,0,0.538461538461538,0,0.0769230769230769,0.461538461538462,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"7726",0,0,0.0476190476190476,0.380952380952381,0,0.523809523809524,0,0,0,0.523809523809524,"From-Normal-Grill",80,"tcp","Normal"
"2665",0,0.0645161290322581,0.193548387096774,0.193548387096774,0.354838709677419,0.161290322580645,0,0.516129032258065,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4195",0,0,0,0.2,0,0.6,0,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6301",0,0.285714285714286,0,0,0.571428571428571,0,0,0,0,0.571428571428571,"From-Normal-Stribrek",80,"tcp","Normal"
"501",0.08,0.24,0.12,0,0,0.48,0.04,0,0.52,0,"From-Botnet-TCP-Established",4190,"tcp","Botnet"
"5587",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Stribrek",443,"tcp","Normal"
"7055",0,0,0,0.333333333333333,0,0,0.555555555555556,0,0.333333333333333,0.222222222222222,"From-Normal-Stribrek",80,"tcp","Normal"
"5904",0,0.025,0.1,0.325,0.075,0.125,0.3,0,0.075,0.425,"From-Normal-Jist",80,"tcp","Normal"
"1041",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1018",0,0,0,0.2,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"563",0,0,0,0,0.5,0,0,0.5,0,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"2211",0.0256410256410256,0.0769230769230769,0.153846153846154,0.205128205128205,0,0.512820512820513,0,0,0,0.512820512820513,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"3718",0,0.2,0,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1722",0,0.0666666666666667,0.2,0.133333333333333,0.0666666666666667,0.466666666666667,0,0.533333333333333,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3075",0,0,0.217391304347826,0.217391304347826,0.130434782608696,0.391304347826087,0,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6484",0.0155038759689922,0.0155038759689922,0.155038759689922,0.302325581395349,0.372093023255814,0.131782945736434,0,0,0.0930232558139535,0.410852713178295,"From-Normal-Jist",80,"tcp","Normal"
"900",0,0,0.2,0,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1805",0.0344827586206897,0,0.172413793103448,0.241379310344828,0,0.517241379310345,0,0.517241379310345,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5419",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"1867",0.0266666666666667,0.0933333333333333,0.266666666666667,0.0933333333333333,0.0133333333333333,0.493333333333333,0,0.506666666666667,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8800",0,0,0,0.285714285714286,0.571428571428571,0,0,0,0,0.571428571428571,"From-Normal-Jist",80,"tcp","Normal"
"154",0,0,0.111111111111111,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.111111111111111,0.444444444444444,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"1367",0,0.0833333333333333,0.166666666666667,0,0,0,0.416666666666667,0,0,0.416666666666667,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"5758",0,0.153846153846154,0,0.230769230769231,0,0.0769230769230769,0.461538461538462,0,0.0769230769230769,0.461538461538462,"From-Normal-Jist",80,"tcp","Normal"
"2426",0,0,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0,0.111111111111111,0.444444444444444,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"5059",0.0186757215619694,0.032258064516129,0.110356536502547,0.33616298811545,0,0.161290322580645,0.33955857385399,0,0.200339558573854,0.300509337860781,"From-Normal-Jist",80,"tcp","Normal"
"1933",0,0.105263157894737,0.105263157894737,0.210526315789474,0.421052631578947,0.105263157894737,0,0.526315789473684,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1672",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2922",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3885",0,0,0.285714285714286,0,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2152",0,0,0.176470588235294,0.235294117647059,0.117647058823529,0.411764705882353,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"466",0,0.0606060606060606,0.151515151515152,0.242424242424242,0,0.515151515151515,0,0.515151515151515,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8856",0.181818181818182,0,0,0.181818181818182,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"8224",0.2,0,0,0,0,0,0.6,0,0,0.6,"From-Normal-Jist",5222,"tcp","Normal"
"3931",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1817",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7667",0,0,0.133333333333333,0.266666666666667,0,0.2,0.333333333333333,0,0,0.533333333333333,"From-Normal-Stribrek",80,"tcp","Normal"
"5192",0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.545454545454545,0,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"5391",0,0.363636363636364,0,0,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"2527",0.434782608695652,0.0144927536231884,0.0289855072463768,0,0.0144927536231884,0.492753623188406,0,0.507246376811594,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6752",0.166204986149584,0.0581717451523546,0.213296398891967,0.0332409972299169,0.113573407202216,0.240997229916898,0.121883656509695,0,0.335180055401662,0.141274238227147,"From-Normal-Stribrek",443,"tcp","Normal"
"202",0,0,0,0.25,0.125,0,0.375,0,0.375,0.125,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"6305",0,0.2,0,0,0,0,0.6,0,0,0.6,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"1725",0,0.0769230769230769,0,0.307692307692308,0.0769230769230769,0.461538461538462,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6395",0,0,0.0967741935483871,0.354838709677419,0,0,0.516129032258065,0,0.32258064516129,0.193548387096774,"From-Normal-Grill",80,"tcp","Normal"
"5032",0.312811980033278,0,0.181364392678869,0.00332778702163062,0,0.500831946755408,0,0,0,0.500831946755408,"From-Normal-Stribrek",443,"tcp","Normal"
"3206",0.0869565217391304,0,0.0869565217391304,0.260869565217391,0,0.521739130434783,0,0,0,0.521739130434783,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"474",0,0,0.0833333333333333,0.25,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4820",0.0476190476190476,0.142857142857143,0.0476190476190476,0.19047619047619,0,0.0476190476190476,0.476190476190476,0,0,0.523809523809524,"From-Normal-Stribrek",443,"tcp","Normal"
"6914",0.341463414634146,0,0.0731707317073171,0.0487804878048781,0,0.51219512195122,0,0,0,0.51219512195122,"From-Normal-Stribrek",443,"tcp","Normal"
"371",0,0,0,0.125,0,0.375,0,0.375,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2960",0,0,0.142857142857143,0.142857142857143,0,0.571428571428571,0,0,0.571428571428571,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6304",0,0.2,0,0,0,0,0.6,0,0.2,0.4,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"1652",0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2941",0,0.0444444444444444,0.244444444444444,0.177777777777778,0.355555555555556,0.155555555555556,0,0.511111111111111,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"472",0.0232558139534884,0,0.232558139534884,0.209302325581395,0,0.511627906976744,0,0.511627906976744,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7665",0,0,0.0714285714285714,0.357142857142857,0,0,0.5,0,0.107142857142857,0.392857142857143,"From-Normal-Stribrek",80,"tcp","Normal"
"6513",0,0.0434782608695652,0.0434782608695652,0.347826086956522,0.0434782608695652,0.0434782608695652,0.434782608695652,0,0.130434782608696,0.391304347826087,"From-Normal-Grill",80,"tcp","Normal"
"2931",0,0,0.0303030303030303,0.424242424242424,0,0.272727272727273,0.242424242424242,0,0,0.515151515151515,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"1475",0,0,0.111111111111111,0.222222222222222,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8620",0,0.153846153846154,0.0769230769230769,0.153846153846154,0,0.538461538461538,0,0,0,0.538461538461538,"From-Normal-Grill",80,"tcp","Normal"
"8526",0,0.181818181818182,0,0.181818181818182,0,0.0909090909090909,0.454545454545455,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"99",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"5561",0.0769230769230769,0,0.153846153846154,0.153846153846154,0,0.0769230769230769,0.461538461538462,0,0,0.538461538461538,"From-Normal-Grill",80,"tcp","Normal"
"387",0,0.2,0,0,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2204",0,0,0.285714285714286,0,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2026",0,0,0.24,0.2,0,0.52,0,0.52,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3752",0,0.0303030303030303,0.151515151515152,0.272727272727273,0,0.515151515151515,0,0,0,0.515151515151515,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"8900",0,0.027027027027027,0.027027027027027,0.405405405405405,0,0.162162162162162,0.351351351351351,0,0.135135135135135,0.378378378378378,"From-Normal-Jist",80,"tcp","Normal"
"6799",0,0.0689655172413793,0.172413793103448,0.206896551724138,0.310344827586207,0.206896551724138,0,0,0.172413793103448,0.344827586206897,"From-Normal-Stribrek",80,"tcp","Normal"
"4856",0,0,0.222222222222222,0.111111111111111,0,0,0.555555555555556,0,0.111111111111111,0.444444444444444,"From-Normal-Jist",80,"tcp","Normal"
"7400",0.0382165605095541,0.0636942675159236,0.0955414012738854,0.292993630573248,0,0.0382165605095541,0.464968152866242,0,0,0.503184713375796,"From-Normal-Jist",443,"tcp","Normal"
"8951",0,0,0.222222222222222,0.111111111111111,0,0,0.555555555555556,0,0,0.555555555555556,"From-Normal-Jist",993,"tcp","Normal"
"7392",0,0,0.0909090909090909,0.272727272727273,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"6874",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Grill",80,"tcp","Normal"
"8443",0,0,0.181818181818182,0.181818181818182,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"5698",0,0,0.0344827586206897,0.413793103448276,0,0,0.517241379310345,0,0,0.517241379310345,"From-Normal-Stribrek",443,"tcp","Normal"
"6076",0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0,0.545454545454545,0,0.363636363636364,0.181818181818182,"From-Normal-Grill",80,"tcp","Normal"
"3064",0.0740740740740741,0.037037037037037,0.222222222222222,0.111111111111111,0,0.518518518518518,0,0.518518518518518,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7030",0.0857142857142857,0.228571428571429,0.142857142857143,0,0,0.514285714285714,0,0,0,0.514285714285714,"From-Normal-Stribrek",443,"tcp","Normal"
"2634",0,0,0.2,0,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1390",0.073394495412844,0,0.321100917431193,0.0917431192660551,0,0,0.504587155963303,0,0,0.504587155963303,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"2300",0.2,0,0,0,0.6,0,0,0.6,0,0,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"5288",0.00315457413249211,0.0851735015772871,0.0914826498422713,0.315457413249211,0.00630914826498423,0.476340694006309,0.0189274447949527,0,0,0.501577287066246,"From-Normal-Stribrek",443,"tcp","Normal"
"1694",0,0.0526315789473684,0.105263157894737,0.263157894736842,0,0.526315789473684,0,0.526315789473684,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3795",0,0,0,0.2,0,0.6,0,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"4989",0.0235541535226078,0.0738170347003155,0.0685594111461619,0.333753943217666,0.00757097791798107,0.491482649842271,0.0010515247108307,0,0,0.500105152471083,"From-Normal-Stribrek",443,"tcp","Normal"
"8648",0.08,0.04,0.08,0.24,0,0.52,0,0,0,0.52,"From-Normal-Stribrek",80,"tcp","Normal"
"184",0,0,0.363636363636364,0,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7179",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Jist",80,"tcp","Normal"
"5264",0,0,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0.454545454545455,0,0.454545454545455,0.0909090909090909,"From-Normal-Stribrek",80,"tcp","Normal"
"4370",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"475",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5639",0,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"3197",0,0,0.111111111111111,0.222222222222222,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4465",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"1583",0,0.0588235294117647,0.137254901960784,0.274509803921569,0.215686274509804,0.294117647058824,0,0.509803921568627,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7261",0.0606060606060606,0.0303030303030303,0.0303030303030303,0.333333333333333,0,0,0.515151515151515,0,0.515151515151515,0,"From-Normal-Stribrek",80,"tcp","Normal"
"5476",0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.454545454545455,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"8362",0,0,0.153846153846154,0.230769230769231,0,0,0.538461538461538,0,0.307692307692308,0.230769230769231,"From-Normal-Jist",80,"tcp","Normal"
