TrueClass,RamdomForest,KNN,LogisticRegression,NaiveBayes,SVM,subclass,port,proto
Botnet,0.932,0.6875,0.667099720751444,0.871015283739393,0.7259424354345845,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.998,1,0.9959204520349502,0.9998881040200203,0.9924870740692459,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.997068387242599,0.9999940396078822,0.9947013355060041,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.978,1,0.9972903400664613,0.9999805372568706,0.9919166234946392,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.596,0.7333333333333333,0.1510117969909589,8.830065909337872e-4,0.1528429058146068,From-Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy,65500,tcp
Botnet,1,1,0.9856785266897,0.9996790066492864,0.921104606070686,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9988091838445095,0.9999999731693668,0.9961073714686873,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9927109553325346,0.9999912115246657,0.9837989234114745,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.972,0.92,0.8798002054420482,0.9604170414087458,0.9043044398631144,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9957837673388639,0.999999177053684,0.9814911815841557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9980474026248937,0.9999989037773463,0.9965009112830896,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9987386117385221,0.9999999285068863,0.9970055457042393,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9805548474060006,0.9999949686496917,0.9201033833876318,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9854316339262609,0.9999815332798858,0.9426359527801447,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.918,1,0.9530296309093812,0.993984572737818,0.8398936225659406,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.248,0.35294117647058826,0.43278531733041714,0.13424443599600827,0.6159086269659906,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.992,1,0.6563590075810919,0.7107363430324835,0.7320216663615097,From-Botnet-TCP-Established-HTTP-Ad-yieldmanager,80,tcp
Botnet,0.996,1,0.9962922411370102,0.9999992479601663,0.9940160139929795,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9790926468969204,0.9996916656420359,0.946845121746985,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.906,0.6666666666666666,0.9288697792305413,0.8846174812808933,0.9317171133438503,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9979933665974869,0.9999967598067844,0.995327708920746,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0,0.34328358208955223,0.055662665960032776,2.2681967687015725e-5,0.06581560938857534,From-Botnet-TCP-Established-HTTP-To-Microsoft,80,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0,0.34328358208955223,0.055662665960032776,2.2681967687015725e-5,0.06581560938857534,From-Botnet-TCP-Established-HTTP-To-Microsoft,80,tcp
Botnet,1,1,0.9969858756423257,0.9999975353180631,0.993852888569844,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.99641676643209,0.9999987358778157,0.9927288694241546,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9969017714671271,0.9999946284379314,0.99360298879976106,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9955713100671746,0.9999996445113756,0.989232707028415,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9963278813460318,0.9999908712181962,0.9936982657350106,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.778,0.5333333333333333,0.4469863891614785,0.04505397675707171,0.6122063580924695,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.002,0.19791666666666666,0.3193380857413233,6.604778266612031e-4,0.2101488344702238,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.736,0.6666666666666666,0.19897652551305034,0.016122866025026227,0.2768545497287225,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.786,0.5882352941176471,0.3860745592430762,0.11325038048532489,0.4343181074300523,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.98,1,0.9080329759918079,0.9737932532503966,0.9048417054574714,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.762,0.2,0.39297962612458437,0.08810430307147171,0.2912336258824799,From-Botnet-TCP-HTTP-Google-Net-Established,80,tcp
Botnet,1,1,0.9975842208353666,0.9999915364469159,0.9949802483679603,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9978366822953946,0.9999988432722341,0.9957658534938907,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9973611260111669,0.99999532481336,0.9943869788403068,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.87,0.5333333333333333,0.6695995120780955,0.622237732863641,0.8020312967621938,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.998759941024315,0.999888366777128,0.9959703904306493,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9984772701818645,0.9999999159164,0.9960508843649504,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9978366822953946,0.9999988432722341,0.9957658534938907,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,0.875,0.9953394990542288,0.9999523644841796,0.9787538900917526,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.972,0.92,0.8798002054420482,0.9604170414087458,0.9043044398631144,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9705796542335379,0.9999642097289034,0.9196164955555136,From-Botnet-TCP-Attempt-SPAM,25,tcp
Normal,0.008,0,0.16648988950901233,0.8516799941606367,0.1587757044965692,From-Normal-Stribrek,53,udp
Normal,0.076,0.058823529411764705,0.04301366986677024,0.003102477741333792,0.04262895414093115,From-Normal-Stribrek,80,tcp
Normal,0.086,0,0.062189059447714246,7.871879779570706e-4,0.08113208588247245,From-Normal-Stribrek,80,tcp
Normal,0,0,0.04763896802353007,7.348786363838857e-5,0.07166400279420815,From-Normal-Stribrek,80,tcp
Normal,0.002,0,0.05211623229219875,9.394240640630077e-5,0.07015998542900415,From-Normal-Stribrek,80,tcp
Normal,0.002,0,0.04895892379128164,9.54062684352271e-7,0.05959493503782354,From-Normal-Stribrek,80,tcp
Normal,0.096,0,0.1899282467295237,0.09162145332851442,0.15765657704870384,From-Normal-Stribrek,80,tcp
Normal,0.034,0,0.1909288398317518,0.07470503567221068,0.15873909553556786,From-Normal-Stribrek,80,tcp
Normal,0.036,0,0.3232075920311158,0.007515072187994981,0.48250900662087615,From-Normal-Stribrek,443,tcp
Normal,0.082,0.05555555555555555,0.09718609460760175,4.0190982220565826e-4,0.09817665982889512,From-Normal-Stribrek,443,tcp
Normal,0.014,0,0.11208906645768058,0.03933075673476674,0.09083490130152827,From-Normal-Stribrek,80,tcp
Normal,0.192,0.16666666666666666,0.12742041096952073,3.917561328715204e-4,0.13365476289051548,From-Normal-Stribrek,80,tcp
Normal,0,0,0.10693822908837802,3.199868259459153e-6,0.11401982509489839,From-Normal-Stribrek,80,tcp
Normal,0.006,0,0.07515295336024719,2.341588817630729e-6,0.07501286189634437,From-Normal-Stribrek,443,tcp
Normal,0.002,0,0.09295431298853774,3.3607802147024526e-6,0.10888870305041753,From-Normal-Stribrek,80,tcp
Normal,0.012,0,0.05681004508100729,5.049232009984272e-7,0.06212963884061751,From-Normal-Stribrek,80,tcp
Normal,0,0,0.04755193672652247,1.3221287022444935e-6,0.06766100603228709,From-Normal-Stribrek,80,tcp
Normal,0.028,0.058823529411764705,0.06072687991579828,1.6119396025454656e-6,0.06570853222213968,From-Normal-Stribrek,80,tcp
Normal,0.002,0.07407407407407407,0.3293212477565203,5.4840886404132e-4,0.2155784451541397,From-Normal-Stribrek,443,tcp
Normal,0.002,0,0.06602483295897787,9.788968029388334e-7,0.08101623250299139,From-Normal-Stribrek,80,tcp
Normal,0,0,0.03308996613387449,7.437586817768442e-7,0.05215454528478303,From-Normal-Stribrek,80,tcp
Normal,0.136,0.26666666666666666,0.10202221578171045,4.378294351674976e-4,0.13306647186630172,From-Normal-Stribrek,80,tcp
Normal,0.348,0.375,0.10162946726067068,0.008591236229908589,0.14890773205879804,From-Normal-Stribrek,80,tcp
Normal,0,0.34328358208955223,0.055662665960032776,2.2681967687015725e-5,0.06581560938857534,From-Normal-Stribrek,80,tcp
Normal,0.062,0,0.22507599748633156,0.032404166409501854,0.2579850601435516,From-Normal-Stribrek,80,tcp
Normal,0.108,0,0.0650591270348373,7.526331929686231e-4,0.08410324340964603,From-Normal-Stribrek,443,tcp
Normal,0.15,0.1875,0.09587931402401428,0.26421137564557784,0.10245194347990194,From-Normal-Stribrek,80,tcp
Normal,0.004,0,0.048832895644339125,3.446703941138204e-6,0.07165564731405005,From-Normal-Stribrek,80,tcp
Normal,0.002,0,0.051048883445554694,1.928894514487812e-6,0.07608601853179198,From-Normal-Stribrek,80,tcp
Normal,0.074,0.6666666666666666,0.5646514638455697,0.007373171849677312,0.6876758692033433,From-Normal-Stribrek,80,tcp
Normal,0.004,0,0.09878198482861145,5.978043372943004e-4,0.1159823761774681,From-Normal-Stribrek,80,tcp
Normal,0.018,0.05555555555555555,0.27609668102263973,0.0018891053052006064,0.22504125834648947,From-Normal-Stribrek,80,tcp
Normal,0,0,0.07338810690982744,9.313052452850047e-7,0.08653216136692177,From-Normal-Stribrek,80,tcp
Botnet,1,1,0.9874064306281813,0.9999984947497488,0.9449245005596812,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.588,0.13333333333333333,0.17666027983391142,0.8426230367229758,0.1745636698001426,From-Botnet-UDP-Attempt-DNS,53,udp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.934,0.5333333333333333,0.14819910602327335,0.003128084164270118,0.19223145102086814,From-Botnet-TCP-CC-HTTP-Not-Encrypted,80,tcp
Botnet,0.77,0.5483870967741935,0.7607178901731451,0.4041217747873442,0.8274636161421596,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.874,0.4,0.5172595077105051,0.6576479034669639,0.6312176638935172,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,2869,tcp
Botnet,1,1,0.9936999189211242,0.9999728299527771,0.9842005306262716,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9993617865816596,0.9999967363265342,0.9972232120205804,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.942,0.8,0.5688696498607939,0.05955492079751677,0.47373758084503703,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.396,0.2222222222222222,0.28645993355158983,0.03728837286198785,0.27270813999906707,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9953648660692593,0.9999973698306691,0.9897390276442681,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9996274829926374,0.9999995701087185,0.9986890226655315,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9774976719313484,0.9999795806171143,0.9243214724208128,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.986085828096847,0.9999997372687477,0.9401138086848374,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9856785266897,0.9996790066492864,0.921104606070686,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9853575437229427,0.9999997813122677,0.9355098188367191,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9858574879897939,0.9999998636201306,0.950009515526022,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.708,0.16666666666666666,0.038889258383632,1.4600823893924061e-5,0.02506738128586783,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9854316339262609,0.9999815332798858,0.9426359527801447,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.916,0.8125,0.3654916101761143,0.013976137757030936,0.3854583114903135,From-Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy,65500,tcp
Botnet,0.908,0.6,0.8013262389341144,0.8016487388957797,0.7112133324351855,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9908597005066874,0.9999989766712539,0.9741099831082375,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.989999712283319,0.9999970091839318,0.9637967804060638,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9721809136150912,0.9999503260724117,0.9148495390990834,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.988,1,0.6860064049915544,0.6554540226475696,0.7565139237420513,From-Botnet-TCP-Established-HTTP-Ad-yieldmanager,80,tcp
Botnet,1,1,0.9988178893503845,0.99998310533335,0.9982607923709464,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9969051792777189,0.9999994919090937,0.9865815183048328,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.998759941024315,0.999888366777128,0.9959703904306493,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9788739791369222,0.9999979196893736,0.9189178736238348,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9978366822953946,0.9999988432722341,0.9957658534938907,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9670014372271775,0.999989061182954,0.8863740171461683,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.232,0.4117647058823529,0.6723025897130991,0.38051509823258634,0.7483008346309132,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.95,1,0.8477824809341148,0.3400000128611598,0.8536100435252221,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.218,0.6666666666666666,0.6529443481177244,0.08667002976862043,0.7703853011959494,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,1,1,0.9949439322449056,0.9999724424902726,0.9891745287489384,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.932,0.8,0.8326211160308143,0.5578047469900197,0.8526461447407137,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.916,1,0.7130986847627643,0.7948801537907456,0.7890872907700999,From-Botnet-TCP-Established-Custom-Encryption,443,tcp
Botnet,1,1,0.9942985263068103,0.9999684784688238,0.9863245219472703,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.994,1,0.9844446710673267,0.999991002641343,0.9698462883898793,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9987888208716257,0.999999665899744,0.9941902386148251,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9951538036933343,0.9999993744590977,0.9603094750580499,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.886,0.5294117647058824,0.22442199386251838,0.08302729558594062,0.22612812181720232,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.998,1,0.9993013173169062,0.9999866463980986,0.9981621463690765,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.626,0.6,0.23014836837915875,0.003902172599651015,0.2968032421328287,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0,0.07936507936507936,0.12503947938808946,1.012188952251674e-4,0.11018143045059481,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.07,0.13636363636363635,0.09220123339723452,3.0980399915826593e-4,0.10746634847055525,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.994,0.7659574468085106,0.9878761833728235,0.9924811063288093,0.9813132952416667,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.9960067553474634,0.9999987598058145,0.9917679328573921,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9843419127912386,0.9999109570179848,0.9463985843498579,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.59,0.4117647058823529,0.10426830779634388,0.006639466807066673,0.11394394078768721,From-Botnet-TCP-HTTP-Google-Net-Established,80,tcp
Botnet,1,1,0.9981323036021355,0.999990561849784,0.9956886738810571,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.99,1,0.9653808882071879,0.9955726497780844,0.9533303124276585,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.998,1,0.9986058007175668,0.9999932359737145,0.99693862578860315,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9897744695593854,0.9999944647190524,0.9682280542043881,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.814,0.9428571428571428,0.4643805511907081,0.19991132523316746,0.6003024306477465,From-Botnet-TCP-HTTP-Not-Encrypted-Down,6667,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.88,1,0.958626170303407,0.9652044419671649,0.8944263681624247,From-Botnet-TCP-CC-HTTP-Not-Encrypted,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9966504950568899,0.9999891466211802,0.9904066139697777,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.995058214855374,0.9995690590739588,0.9861410946892492,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.966,0.9310344827586207,0.7091659313848361,0.8002974948823817,0.8355670168552533,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9541215913243375,0.9850126706184777,0.9621225452122643,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9943937788286282,0.9932612371069096,0.9921857708815314,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.994,1,0.7710700124305079,0.6081410001087857,0.8061247290568531,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9986058007175668,0.9999932359737145,0.99693862578860315,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9988091838445095,0.9999999731693668,0.9961073714686873,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.982,1,0.9250521539552861,0.999897568137634,0.7895931384081026,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9927423914163295,0.9999438000817404,0.9841528732564471,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9983683317440767,0.9999360842356609,0.9968304411694157,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9939359997735898,0.9999990460758496,0.9874219697587323,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9981565750955138,0.9999998982412298,0.9954520644876601,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9983188906060414,0.9999999327858248,0.9893353246249481,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9942423822447718,0.9999881296275994,0.9762981689334765,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.752,0.4375,0.2103175938438162,0.04814722827033861,0.22568361070407983,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.396,0.2222222222222222,0.28645993355158983,0.03728837286198785,0.27270813999906707,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997009828551798,0.9999962687140144,0.9989349271296667,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9843848096741983,0.9999789603398315,0.9577499226832836,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.432,0.6,0.5280814200943922,0.3723676117375443,0.6265972927226742,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,1,1,0.995609058835047,0.999999838261202,0.9850260103602839,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9985035021961138,0.9999757144784535,0.9965103178346367,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9918712038220402,0.9999921784617232,0.9719660099197728,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.984264405970224,0.9999959159238117,0.9184358633656778,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9984121676842018,0.9999999440299978,0.992894555928117,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9910003736566584,0.9999999774733814,0.9622691639681565,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.906,0.8275862068965517,0.6329744187573481,0.2910924536525353,0.7499302548893834,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9945021488273419,0.9999995611659299,0.9773621885473748,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9987005247388562,0.9999996523263259,0.995781747619033,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9991962965429556,0.9999996736752694,0.9969865972636198,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9980920203961342,0.9999997718620779,0.9939952942716487,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9987888208716257,0.999999665899744,0.9941902386148251,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.874,0.5625,0.6166155351356166,0.6936673323872738,0.7317857348913797,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.668,0.8666666666666667,0.8687740383047386,0.9446187431347961,0.8654321932765334,From-Botnet-TCP-WEB-Established-SSL,443,tcp
Botnet,0.99,0.8076923076923077,0.8990244862136539,0.8870287101079359,0.8920799992153525,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.85,0.8125,0.6934908344565531,0.04704908765381994,0.7812615776910912,From-Botnet-TCP-WEB-Established-SSL,443,tcp
