"id"|"sp"|"wp"|"wnp"|"snp"|"ds"|"dm"|"dl"|"ss"|"sm"|"sl"|"modelsize"|"class"|"subclass"|"port"|"proto"|"clusterid"
3615|0|0.2|0|0|0|0.2|0.4|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3616|0|0|0|0.2|0.4|0.2|0|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3617|0.08|0.08|0|0.28|0|0|0.52|0|0.48|0.04|25|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3618|0|0.181818181818182|0.0909090909090909|0.0909090909090909|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3619|0|0.0769230769230769|0.153846153846154|0.153846153846154|0.0769230769230769|0|0.461538461538462|0|0|0.538461538461538|13|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3620|0|0.0909090909090909|0.181818181818182|0.0909090909090909|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3621|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-Jabber"|"normal"|5222|"tcp"|3
3622|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3623|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3624|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3625|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3626|0|0|0|0.166666666666667|0|0|0.5|0|0.333333333333333|0.166666666666667|6|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3627|0.181818181818182|0|0.0909090909090909|0.0909090909090909|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3628|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3629|0.0108027006751688|0.0147036759189797|0.0658664666166542|0.408402100525131|0.458064516129032|0.0225056264066016|0.0195048762190548|0.144936234058515|0.355138784696174|0|6665|"Normal-UDP-DNS"|"normal"|53|"udp"|2
3630|0.0190114068441065|0.0456273764258555|0.288973384030418|0.140684410646388|0.460076045627376|0|0.0418250950570342|0|0.498098859315589|0.00380228136882129|263|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3631|0.0769230769230769|0.153846153846154|0.0769230769230769|0.0769230769230769|0|0|0.538461538461538|0|0.384615384615385|0.153846153846154|13|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2
3632|0.03886925795053|0.0424028268551237|0.307420494699647|0.106007067137809|0.46643109540636|0|0.0353356890459364|0|0.49469964664311|0.00706713780918728|283|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3633|0|0|0|0.2|0|0|0.6|0|0.2|0.4|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3634|0.283018867924528|0.0377358490566038|0.0377358490566038|0.113207547169811|0.433962264150943|0.0566037735849057|0.0188679245283019|0.452830188679245|0.0377358490566038|0.0188679245283019|53|"Botnet-UDP-DNS"|"botnet"|53|"udp"|1
3635|0.2|0|0|0|0|0|0.6|0|0.2|0.4|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3636|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3637|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-UDP-NTP-server"|"normal"|123|"udp"|3
3638|0.48559670781893|0|0|0.00823045267489712|0|0.502057613168724|0|0|0|0.502057613168724|243|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3639|0.0452830188679245|0.030188679245283|0.332075471698113|0.0867924528301887|0.50188679245283|0|0|0|0.50188679245283|0|265|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3640|0|0|0|0.166666666666667|0|0|0.5|0|0|0.5|6|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3641|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-Jabber"|"normal"|5222|"tcp"|3
3642|0.0201680672268908|0.034733893557423|0.146218487394958|0.298039215686275|0.452100840336134|0.0448179271708683|0.00336134453781513|0.333333333333333|0.166946778711485|0|1785|"Normal-UDP-DNS"|"normal"|53|"udp"|1
3643|0.0252707581227437|0.0216606498194946|0.32129963898917|0.126353790613718|0.501805054151625|0|0|0|0.501805054151625|0|277|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3644|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-Jabber"|"normal"|5222|"tcp"|3
3645|0.0501930501930502|0.027027027027027|0.305019305019305|0.111969111969112|0.501930501930502|0|0|0|0.501930501930502|0|259|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3646|0.2|0|0|0|0|0|0.6|0|0|0.6|5|"Normal-UDP-NTP-server"|"normal"|123|"udp"|3
3647|0|0|0|0.384615384615385|0|0.538461538461538|0|0|0|0.538461538461538|13|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3648|0|0.2|0|0|0|0.6|0|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3649|0|0.142857142857143|0|0.142857142857143|0|0.285714285714286|0.285714285714286|0|0|0.571428571428571|7|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3650|0.0256410256410256|0.0820512820512821|0.0820512820512821|0.302564102564103|0|0.394871794871795|0.107692307692308|0|0|0.502564102564103|195|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3651|0.0335195530726257|0.0837988826815642|0.0614525139664804|0.312849162011173|0.0167597765363128|0.41340782122905|0.0726256983240224|0|0|0.502793296089385|179|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3652|0|0.142857142857143|0.142857142857143|0|0|0|0.571428571428571|0|0|0.571428571428571|7|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3653|0.0297872340425532|0.0425531914893617|0.314893617021277|0.106382978723404|0.497872340425532|0|0.00425531914893617|0|0.502127659574468|0|235|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3654|0.2|0|0|0|0.2|0|0.4|0.2|0|0.4|5|"Normal-UDP-NTP-server"|"normal"|123|"udp"|3
3655|0|0.0487804878048781|0.121951219512195|0.292682926829268|0|0|0.51219512195122|0|0|0.51219512195122|41|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3656|0.486486486486487|0|0|0.00772200772200772|0.00386100386100386|0.498069498069498|0|0|0.00386100386100386|0.498069498069498|259|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3657|0.2|0|0|0|0|0|0.6|0|0.2|0.4|5|"Normal-UDP-NTP-server"|"normal"|123|"udp"|3
3658|0.2|0|0|0|0.2|0|0.4|0.2|0|0.4|5|"Normal-UDP-NTP-server"|"normal"|123|"udp"|3
3659|0.2|0|0|0|0|0.6|0|0|0|0.6|5|"Normal-Grill"|"normal"|81|"tcp"|3
3660|0|0.0769230769230769|0.0769230769230769|0.230769230769231|0|0|0.538461538461538|0|0|0.538461538461538|13|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3661|0|0|0|0.285714285714286|0|0|0.571428571428571|0|0|0.571428571428571|7|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3662|0|0|0|0.2|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3663|0.128463476070529|0.151133501259446|0.110831234256927|0.105793450881612|0.0478589420654912|0.448362720403023|0.00503778337531486|0.0478589420654912|0|0.453400503778338|397|"Botnet-TCP-CC-Not-Encrypted"|"botnet"|5678|"tcp"|3
3664|0|0.0337078651685393|0.134831460674157|0.314606741573034|0.235955056179775|0.269662921348315|0|0.50561797752809|0|0|89|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3665|0|0|0.2|0|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3666|0|0|0.205128205128205|0.256410256410256|0.153846153846154|0.358974358974359|0|0.512820512820513|0|0|39|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3667|0.0260869565217391|0.0521739130434783|0.191304347826087|0.217391304347826|0.0956521739130435|0.408695652173913|0|0.504347826086956|0|0|115|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3668|0.0174216027874564|0.0487804878048781|0.153310104529617|0.275261324041812|0.18815331010453|0.310104529616725|0.00348432055749129|0.501742160278746|0|0|287|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3669|0.0310077519379845|0.0465116279069767|0.0852713178294574|0.325581395348837|0.193798449612403|0.310077519379845|0|0.503875968992248|0|0|129|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3670|0.00884955752212389|0.0619469026548673|0.194690265486726|0.221238938053097|0.123893805309735|0.380530973451327|0|0.504424778761062|0|0|113|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3671|0|0.04|0.328|0.12|0.12|0.384|0|0.504|0|0|125|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3672|0|0.062992125984252|0.267716535433071|0.15748031496063|0.118110236220472|0.385826771653543|0|0.503937007874016|0|0|127|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3673|0|0.062015503875969|0.263565891472868|0.162790697674419|0.0930232558139535|0.410852713178295|0|0.503875968992248|0|0|129|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3674|0|0.0650406504065041|0.252032520325203|0.170731707317073|0.0894308943089431|0.40650406504065|0.00813008130081301|0.504065040650406|0|0|123|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3675|0|0.048|0.248|0.192|0.112|0.384|0.008|0.504|0|0|125|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3676|0|0.142857142857143|0.142857142857143|0|0.428571428571429|0.142857142857143|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3677|0|0.0638297872340425|0.0851063829787234|0.319148936170213|0.170212765957447|0.340425531914894|0|0.51063829787234|0|0|47|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3678|0.208791208791209|0.021978021978022|0.0769230769230769|0.175824175824176|0.120879120879121|0.384615384615385|0|0.505494505494505|0|0|91|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3679|0|0|0|0.2|0.6|0|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3680|0|0.116279069767442|0.0465116279069767|0.302325581395349|0.232558139534884|0.27906976744186|0|0.511627906976744|0|0|43|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3681|0|0|0.0909090909090909|0.272727272727273|0.363636363636364|0.181818181818182|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3682|0|0|0|0.2|0.4|0.2|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3683|0|0|0|0.285714285714286|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3684|0|0|0.2|0|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3685|0.0814814814814815|0|0.103703703703704|0.303703703703704|0.125925925925926|0.377777777777778|0|0.503703703703704|0|0|135|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3686|0.0330578512396694|0.0743801652892562|0.0991735537190083|0.28099173553719|0.132231404958678|0.371900826446281|0|0.504132231404959|0|0|121|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3687|0.0137931034482759|0.0413793103448276|0.2|0.23448275862069|0.137931034482759|0.358620689655172|0.00689655172413793|0.496551724137931|0.00689655172413793|0|145|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3688|0|0.0736842105263158|0.105263157894737|0.305263157894737|0.147368421052632|0.357894736842105|0|0.505263157894737|0|0|95|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3689|0.013986013986014|0.048951048951049|0.216783216783217|0.20979020979021|0.13986013986014|0.363636363636364|0|0.503496503496504|0|0|143|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3690|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3691|0.0168067226890756|0.0420168067226891|0.226890756302521|0.201680672268908|0.092436974789916|0.411764705882353|0|0.504201680672269|0|0|119|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3692|0.0078740157480315|0.047244094488189|0.181102362204724|0.251968503937008|0.094488188976378|0.409448818897638|0|0.503937007874016|0|0|127|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3693|0.0173913043478261|0.0260869565217391|0.234782608695652|0.208695652173913|0.0956521739130435|0.408695652173913|0|0.504347826086956|0|0|115|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3694|0.0470016207455429|0.0632090761750405|0.0842787682333874|0.303079416531605|0.453808752025932|0.0437601296596434|0.00324149108589951|0.252836304700162|0.247974068071313|0|617|"Normal-UDP-DNS"|"normal"|53|"udp"|2
3695|0|0.0526315789473684|0.210526315789474|0.157894736842105|0.263157894736842|0.263157894736842|0|0.526315789473684|0|0|19|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3696|0|0|0.2|0.2|0.266666666666667|0.266666666666667|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3697|0|0|0.230769230769231|0.153846153846154|0.384615384615385|0.153846153846154|0|0.538461538461538|0|0|13|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3698|0|0|0|0.2|0.6|0|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3699|0|0|0.111111111111111|0.222222222222222|0.333333333333333|0.222222222222222|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3700|0|0|0.363636363636364|0|0.272727272727273|0.272727272727273|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3701|0|0.0526315789473684|0.210526315789474|0.157894736842105|0.210526315789474|0.315789473684211|0|0.526315789473684|0|0|19|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3702|0|0.0588235294117647|0.235294117647059|0.117647058823529|0.235294117647059|0.294117647058824|0|0.529411764705882|0|0|17|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3703|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3704|0|0.0588235294117647|0.137254901960784|0.274509803921569|0.215686274509804|0.294117647058824|0|0.509803921568627|0|0|51|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3705|0|0|0|0.333333333333333|0.222222222222222|0.333333333333333|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3706|0|0|0.2|0|0.6|0|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3707|0|0|0.2|0|0.4|0.2|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3708|0|0|0.222222222222222|0.111111111111111|0.333333333333333|0.222222222222222|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3709|0|0|0|0.333333333333333|0.333333333333333|0.222222222222222|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3710|0|0.222222222222222|0.111111111111111|0|0.222222222222222|0.333333333333333|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3711|0|0.0666666666666667|0.0666666666666667|0.266666666666667|0.266666666666667|0.266666666666667|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3712|0|0.0285714285714286|0.171428571428571|0.257142857142857|0.142857142857143|0.371428571428571|0|0.514285714285714|0|0|35|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3713|0.142857142857143|0|0.142857142857143|0|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3714|0|0.0491803278688525|0.147540983606557|0.278688524590164|0.180327868852459|0.327868852459016|0|0.508196721311475|0|0|61|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3715|0|0.0649350649350649|0.233766233766234|0.181818181818182|0.246753246753247|0.25974025974026|0|0.506493506493506|0|0|77|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3716|0|0|0|0.2|0.6|0|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3717|0.0476190476190476|0.0476190476190476|0.142857142857143|0.19047619047619|0.142857142857143|0.380952380952381|0|0.523809523809524|0|0|21|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3718|0|0|0.0666666666666667|0.333333333333333|0.133333333333333|0.4|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3719|0.223529411764706|0.0117647058823529|0.105882352941176|0.141176470588235|0.117647058823529|0.388235294117647|0|0.505882352941176|0|0|85|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3720|0|0|0|0.333333333333333|0.111111111111111|0.444444444444444|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3721|0|0|0|0.285714285714286|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3722|0.0645161290322581|0.032258064516129|0.193548387096774|0.161290322580645|0.161290322580645|0.354838709677419|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3723|0.0117647058823529|0.0470588235294118|0.129411764705882|0.294117647058824|0.117647058823529|0.388235294117647|0|0.505882352941176|0|0|85|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3724|0|0|0|0.285714285714286|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3725|0|0.142857142857143|0|0.142857142857143|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3726|0.0285714285714286|0.0285714285714286|0.142857142857143|0.257142857142857|0.142857142857143|0.371428571428571|0|0.514285714285714|0|0|35|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3727|0.0175438596491228|0.0526315789473684|0.12280701754386|0.280701754385965|0.192982456140351|0.315789473684211|0|0.508771929824561|0|0|57|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3728|0|0|0.130434782608696|0.304347826086957|0.217391304347826|0.304347826086957|0|0.521739130434783|0|0|23|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3729|0.0214592274678112|0.0343347639484979|0.128755364806867|0.309012875536481|0.184549356223176|0.309012875536481|0.00858369098712446|0.493562231759657|0.00858369098712446|0|233|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3730|0|0|0.2|0|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3731|0|0|0.0697674418604651|0.395348837209302|0.511627906976744|0|0|0.27906976744186|0.232558139534884|0|43|"Normal-TCP-HTTP-CVUT-WebServer"|"normal"|53|"udp"|1
3732|0|0|0.117647058823529|0.294117647058824|0.0588235294117647|0.0588235294117647|0.411764705882353|0|0.352941176470588|0.176470588235294|17|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3733|0|0|0|0.285714285714286|0|0|0.571428571428571|0|0.571428571428571|0|7|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3734|0|0|0|0.384615384615385|0|0|0.538461538461538|0|0.538461538461538|0|13|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3735|0|0.037037037037037|0.111111111111111|0.296296296296296|0|0.0740740740740741|0.444444444444444|0|0.296296296296296|0.222222222222222|27|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3736|0|0|0|0.2|0.2|0.2|0.2|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3737|0|0|0|0.363636363636364|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
3738|0|0.142857142857143|0|0.142857142857143|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3739|0|0.0689655172413793|0.103448275862069|0.275862068965517|0.172413793103448|0.344827586206897|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3740|0.00947867298578199|0.037914691943128|0.0947867298578199|0.350710900473934|0.127962085308057|0.364928909952607|0.00947867298578199|0.497630331753554|0.004739336492891|0|211|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3741|0|0.0425531914893617|0.170212765957447|0.25531914893617|0.25531914893617|0.25531914893617|0|0.51063829787234|0|0|47|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3742|0|0.116279069767442|0.0697674418604651|0.27906976744186|0.255813953488372|0.255813953488372|0|0.511627906976744|0|0|43|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3743|0|0.0512820512820513|0.153846153846154|0.256410256410256|0.128205128205128|0.384615384615385|0|0.512820512820513|0|0|39|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3744|0|0.133333333333333|0.133333333333333|0.133333333333333|0.133333333333333|0.4|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3745|0.0169491525423729|0.0169491525423729|0.169491525423729|0.271186440677966|0.186440677966102|0.322033898305085|0|0.508474576271186|0|0|59|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3746|0|0.0909090909090909|0.0909090909090909|0.181818181818182|0.272727272727273|0.272727272727273|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3747|0|0|0.272727272727273|0.0909090909090909|0.454545454545455|0.0909090909090909|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3748|0|0|0.153846153846154|0.230769230769231|0.384615384615385|0.153846153846154|0|0.538461538461538|0|0|13|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3749|0|0|0.230769230769231|0.153846153846154|0.230769230769231|0.307692307692308|0|0.538461538461538|0|0|13|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3750|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3751|0|0.0967741935483871|0.129032258064516|0.225806451612903|0.193548387096774|0.32258064516129|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3752|0|0.0967741935483871|0.225806451612903|0.129032258064516|0.225806451612903|0.290322580645161|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3753|0|0.111111111111111|0|0.222222222222222|0.111111111111111|0.444444444444444|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3754|0.0769230769230769|0|0.0769230769230769|0.230769230769231|0.153846153846154|0.384615384615385|0|0.538461538461538|0|0|13|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3755|0|0|0.2|0|0|0|0.6|0|0.6|0|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
3756|0|0.0952380952380952|0.0952380952380952|0.238095238095238|0|0|0.523809523809524|0|0|0.523809523809524|21|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3757|0|0.0571428571428571|0.171428571428571|0.228571428571429|0|0|0.514285714285714|0|0|0.514285714285714|35|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3758|0|0|0.181818181818182|0.181818181818182|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3759|0|0.0704225352112676|0.183098591549296|0.225352112676056|0|0|0.507042253521127|0|0|0.507042253521127|71|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3760|0.0212765957446809|0.0638297872340425|0.0638297872340425|0.319148936170213|0|0|0.51063829787234|0|0|0.51063829787234|47|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3761|0.0232558139534884|0.0465116279069767|0.0465116279069767|0.348837209302326|0|0.0232558139534884|0.488372093023256|0|0|0.511627906976744|43|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
3762|0|0|0|0.285714285714286|0.285714285714286|0.285714285714286|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3763|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3764|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3765|0|0|0.0909090909090909|0.272727272727273|0.0909090909090909|0.454545454545455|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3766|0|0|0.272727272727273|0.0909090909090909|0.181818181818182|0.363636363636364|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
3767|0|0|0.0952380952380952|0.333333333333333|0.333333333333333|0.19047619047619|0|0.523809523809524|0|0|21|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
